"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"3_1_6",55.114938,51.756382,-1.02314395421307,-7.00571789366212,-0.0708613910737366,3,1,6
"3_1_6",55.095045,51.752252,-1.02314395421307,-7.00571789366212,-0.0708613910737366,3,1,6
"2_4_4",45.250667,40.177005,-2.15201863586464,-2.95406995554345,-1.65645986775986,2,4,4
"3_3_4",44.380517,40.407882,-0.501397470387467,-4.1711927959723,-1.11832849801286,3,3,4
"3_3_4",43.699928,40.559647,-1.04860768573407,-4.68445199389327,-1.17853785129681,3,3,4
"2_8_5",8.536067,55.457227,-2.24763237437184,2.2439128597003,-0.300823052224905,2,8,5
"2_8_5",8.530098,55.453766,-2.24763237437184,2.2439128597003,-0.300823052224905,2,8,5
"2_8_5",8.560847,55.449584,-2.24763237437184,2.2439128597003,-0.300823052224905,2,8,5
"2_8_5",8.56915,56.601331,-2.39641428054616,2.50646518730618,-0.200483106238038,2,8,5
"2_8_5",2.2088768,42.3089194,-1.83836033761201,2.31184786818679,-0.729207280984789,2,8,5
"4_4_8",37.961683,47.102975,0.886295813134634,-3.99687044318561,1.77709509534935,4,4,8
"4_4_8",37.662692,47.087658,0.882453333931929,-3.96006281624504,1.82843937531714,4,4,8
"4_4_8",37.782142,46.611413,1.33201619567814,-3.74318119473612,2.10989917907985,4,4,8
"4_4_8",37.957633,47.096994,0.886295813134634,-3.99687044318561,1.77709509534935,4,4,8
"4_4_8",30.175775,46.419237,0.610674813239194,-2.84870165885936,1.85783690590137,4,4,8
"4_1_7",47.755762,47.051226,1.75742529670248,-7.28084750781443,0.976835545281719,4,1,7
"5_7_6",-1.12008,46.38294,3.36435391143715,1.29906128025873,-0.0876073948891824,5,7,6
"5_7_6",-1.19939,46.37918,3.33577332427737,1.37294535649201,-0.0577795695490634,5,7,6
"5_7_6",-1.30707,46.40602,3.27122741198083,1.56050829880592,-0.0227855044879043,5,7,6
"5_7_6",-0.97835,46.04753,3.43198152950284,1.40612965602481,-0.110297203971368,5,7,6
"5_7_6",-1.32374,46.38138,3.27122741198083,1.56050829880592,-0.0227855044879043,5,7,6
"5_5_7",35.374023,45.032936,2.89616908245377,-2.2844416487717,1.4511644800029,5,5,7
"5_5_7",35.383807,45.050704,2.89616908245377,-2.2844416487717,1.4511644800029,5,5,7
"5_5_7",35.2366,44.9987,2.73820814867946,-2.09857817876154,1.2485594316222,5,5,7
"5_5_7",11.713236,45.152328,3.16183527657479,-1.40892696171462,1.00692073738812,5,5,7
"5_5_7",35.399673,45.067788,2.89616908245377,-2.2844416487717,1.4511644800029,5,5,7
"4_5_9",29.617267,44.891442,1.70653198496359,-2.16524059104168,2.99211591184534,4,5,9
"5_1_7",48.488142,46.240875,2.41186222832695,-7.0427543048761,1.35561746970129,5,1,7
"5_1_7",51.92213,47.219733,2.09531765750393,-8.3996159313692,0.908794828380002,5,1,7
"5_1_7",48.4982,46.0073,2.44488028068409,-6.96536587892007,1.42224046169601,5,1,7
"2_4_5",28.648591,50.948292,-2.28343463867071,-2.72903994999238,-0.1821713795408,2,4,5
"2_4_5",28.657738,50.452392,-2.30455259204654,-2.68809963597211,-0.198000418048443,2,4,5
"2_4_2",40.929597,40.334981,-1.98095284237523,-3.16773779849152,-3.03758248095772,2,4,2
