"input_search","acceptedScientificName","acceptedTaxonKey","basisOfRecord","coordinateUncertaintyInMeters","country","countryCode","datasetKey","degreeOfEstablishment","establishmentMeans","individualCount","institutionCode","occurrenceStatus","publishingOrgKey","scientificName","taxonKey","taxonomicStatus","taxonRank","year","occurrence_type","lon","lat"
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",3,"Denmark","DK","67fabcac-a638-40a6-9bea-aeca8aced9f1",NA,NA,NA,"DMP","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2004,NA,12.032527,55.832612
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5500,"Germany","DE","dee8edc4-b19a-11e2-886d-00145eb45e9a",NA,NA,NA,"EMAU","PRESENT","7ac19c7e-3e49-4672-ac94-76126d676f40","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2004,"native",10.5821,53.3485
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2004,"native",12.01291,57.74845
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",25,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,4,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2004,"native",12.01253,57.75203
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",100,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2004,"native",12.01343,57.75152
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2004,"native",12.01262,57.75199
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",3,"Denmark","DK","67fabcac-a638-40a6-9bea-aeca8aced9f1",NA,NA,NA,"DMP","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2004,NA,15.082951,54.990895
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",3,"Denmark","DK","67fabcac-a638-40a6-9bea-aeca8aced9f1",NA,NA,NA,"DMP","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2004,NA,15.086246,54.994133
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.55,52.45
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Netherlands","NL","37f48e00-1fe8-11dc-b461-b8a03c50a862",NA,NA,NA,"STOWA","PRESENT","68a216ee-f721-40cd-932c-84153afd9451","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",5.587131,53.005547
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.02778,52.513081
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.14271,53.222963
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",5.80756,53.277083
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.5341,53.090031
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",1414.2,"United Kingdom of Great Britain and Northern Ireland","GB","36555a0c-8361-42c4-9f78-805816266f2e",NA,NA,NA,"BSBI","PRESENT","aa569acf-991d-4467-b327-8442f30ddbd2","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",1.638934,52.514867
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.09209,53.180621
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.08156,52.466671
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.08156,52.466581
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.082,52.466761
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.09179,53.180441
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.02019,52.517891
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.08056,52.468661
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.08085,52.468111
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.08156,52.466941
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",7.15,53.05
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.08685,52.374413
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.111,52.378203
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.07747,52.471763
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.07924,52.469743
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.07942,52.471153
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.07752,52.471821
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.1073,52.377323
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.07913,52.471541
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.08001,52.471091
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.07928,52.471451
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2003,"native",6.09224,53.180531
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.4,52.5
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.45,52.4
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.4,52.45
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.96902,53.004953
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,NA,12.75804,56.32749
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",500,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",12.95139,55.48413
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",500,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",12.95816,55.478
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",5.79359,52.664843
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.8,53.3
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.85,53.3
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.8,53.35
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.75,53.3
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.85,53.35
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",50,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",12.95399,55.4788
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Netherlands","NL","37f48e00-1fe8-11dc-b461-b8a03c50a862",NA,NA,NA,"STOWA","PRESENT","68a216ee-f721-40cd-932c-84153afd9451","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",4.760092,52.381398
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.25,53.3
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",297.19,"Denmark","DK","67fabcac-a638-40a6-9bea-aeca8aced9f1",NA,NA,NA,"DMP","PRESENT","1a4e6112-b3af-402e-b29f-c2ade2167f72","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",10.093076,55.192978
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Netherlands","NL","37f48e00-1fe8-11dc-b461-b8a03c50a862",NA,NA,NA,"STOWA","PRESENT","68a216ee-f721-40cd-932c-84153afd9451","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.785951,53.296348
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.02257,52.519581
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",6.05129,53.279573
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",250,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",13.27201,55.77273
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",1414.2,"United Kingdom of Great Britain and Northern Ireland","GB","36555a0c-8361-42c4-9f78-805816266f2e",NA,NA,NA,"BSBI","PRESENT","aa569acf-991d-4467-b327-8442f30ddbd2","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2002,"native",1.644883,52.586641
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",6.75,53.1
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Netherlands","NL","37f48e00-1fe8-11dc-b461-b8a03c50a862",NA,NA,NA,"STOWA","PRESENT","68a216ee-f721-40cd-932c-84153afd9451","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",5.813836,52.974804
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5500,"Germany","DE","dee8edc4-b19a-11e2-886d-00145eb45e9a",NA,NA,NA,"EMAU","PRESENT","7ac19c7e-3e49-4672-ac94-76126d676f40","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",13.9149,53.7485
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",100,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",13.43504,55.72985
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",6.9,52.95
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,NA,5.64437,52.367543
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",100,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",12.95619,55.48334
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",300,"Poland","PL","39648a70-b461-11dc-bc42-b8a03c50a862",NA,NA,NA,"FBS-UWR","PRESENT","218534d0-925e-11da-8900-b8a03c50a862","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",17.37,54.67
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",6.9,53.3
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,2,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,NA,18.33985,57.01817
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,NA,18.35267,57.00821
"Rumex palustris","Rumex palustris Sm.",4037603,"MATERIAL_CITATION",3000,"Poland","PL","e5d1f72a-2151-481c-ad88-a1878ba3ea96",NA,NA,NA,"Uniwersytet Wrocławski","PRESENT","218534d0-925e-11da-8900-b8a03c50a862","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",15.56278,54.17139
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",3000,"Poland","PL","e5d1f72a-2151-481c-ad88-a1878ba3ea96",NA,NA,NA,"Uniwersytet Wrocławski","PRESENT","218534d0-925e-11da-8900-b8a03c50a862","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",17.21747,54.61381
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",6.10398,52.470041
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",NA,"Netherlands","NL","740df67d-5663-41a2-9d12-33ec33876c47",NA,NA,NA,NA,"PRESENT","2498d55c-dcd2-4caf-abb7-14f2ffe05c37","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",6.06128,52.497711
"Rumex palustris","Rumex palustris Sm.",4037603,"MATERIAL_CITATION",3000,"Poland","PL","e5d1f72a-2151-481c-ad88-a1878ba3ea96",NA,NA,NA,"Uniwersytet Wrocławski","PRESENT","218534d0-925e-11da-8900-b8a03c50a862","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2001,"native",18.87427,53.92924
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",70.7,"United Kingdom of Great Britain and Northern Ireland","GB","36555a0c-8361-42c4-9f78-805816266f2e",NA,NA,NA,"BSBI","PRESENT","aa569acf-991d-4467-b327-8442f30ddbd2","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2000,"native",1.640881,52.600706
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Netherlands","NL","37f48e00-1fe8-11dc-b461-b8a03c50a862",NA,NA,NA,"STOWA","PRESENT","68a216ee-f721-40cd-932c-84153afd9451","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2000,"native",5.798812,52.894114
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Netherlands","NL","37f48e00-1fe8-11dc-b461-b8a03c50a862",NA,NA,NA,"STOWA","PRESENT","68a216ee-f721-40cd-932c-84153afd9451","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2000,"native",7.103893,53.185501
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2000,"native",5.85,52.8
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2000,"native",6.95,53.3
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2000,"native",5.3,52.4
