"SPEC","STATUS","Longitude","Latitude"
0,"ABSENCE",9.79618791439185,54.7231227110572
0,"ABSENCE",12.7914117494739,49.3470557033353
0,"ABSENCE",-0.983250805716636,47.1362626012525
0,"ABSENCE",137.077265647232,35.5652222073646
0,"ABSENCE",1.81797775919153,49.9650554249886
0,"ABSENCE",13.5297466009884,45.8069527911696
0,"ABSENCE",138.884620077757,36.377958939224
0,"ABSENCE",30.0511455503647,46.2033232604072
0,"ABSENCE",-1.5638430513387,48.9265344756144
0,"ABSENCE",39.8495532210419,44.9511078804523
0,"ABSENCE",45.4800488079169,44.8252529392324
0,"ABSENCE",1.23700820975539,42.7136324377129
0,"ABSENCE",11.1636421773897,52.1719121545313
0,"ABSENCE",10.728628161631,54.1584094593579
0,"ABSENCE",121.447411826885,31.7242375678013
0,"ABSENCE",118.947556199416,33.0327545016826
0,"ABSENCE",1.1388183956795,45.2973506405985
0,"ABSENCE",3.68280472369122,48.6645099374454
0,"ABSENCE",17.6471922447008,47.2464696411466
0,"ABSENCE",15.4843925238827,47.2651044356316
0,"ABSENCE",12.9116223616525,43.6776017145549
0,"ABSENCE",46.0553390590674,41.5119131541715
0,"ABSENCE",0.439487696510565,46.2910497156624
0,"ABSENCE",10.3848067933406,52.4220352687889
0,"ABSENCE",19.2286547469911,45.7305852251761
0,"ABSENCE",15.2743684107397,49.5553600901132
0,"ABSENCE",13.3829551709236,53.0148686085437
0,"ABSENCE",7.61274357744505,45.7497497495372
0,"ABSENCE",16.0265744664122,45.2498383791919
0,"ABSENCE",8.70225691843372,52.8545519902188
0,"ABSENCE",0.527265609710197,49.2719420516729
0,"ABSENCE",72.3028443978081,42.7249762329186
0,"ABSENCE",1.80796209469572,47.5713172080308
0,"ABSENCE",73.0316071526232,43.0281399774052
0,"ABSENCE",19.1008316261096,46.1209908642321
0,"ABSENCE",15.7432804454774,48.2820062422849
0,"ABSENCE",120.500839901104,32.2478676101272
0,"ABSENCE",-1.79063050343796,42.2601293776856
0,"ABSENCE",71.4961352902406,43.419083587286
0,"ABSENCE",39.3535856730569,44.0731416491855
0,"ABSENCE",31.7253969984473,46.8566602604178
0,"ABSENCE",15.3194055163209,44.1815265819153
0,"ABSENCE",-3.44846704589904,39.3007436312575
0,"ABSENCE",-1.90739808356177,46.8174312168295
0,"ABSENCE",33.9132551499498,45.107179204799
0,"ABSENCE",45.4260611799821,44.9871652212526
0,"ABSENCE",42.0809733549638,43.4617662508574
0,"ABSENCE",-3.10159955569118,48.4881581184741
0,"ABSENCE",-4.42465944341758,39.6998426863755
0,"ABSENCE",0.980440302363077,51.0941567460966
0,"ABSENCE",13.2548834674668,48.9208170318509
0,"ABSENCE",43.3611970311074,43.2709907312819
