"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"3_4_9",15.480337,44.316017,-0.443770461761465,0.107683927784663,1.90021877116152,3,4,9
"3_4_9",15.474596,44.305197,-0.443770461761465,0.107683927784663,1.90021877116152,3,4,9
"3_4_9",15.477379,44.316392,-0.443770461761465,0.107683927784663,1.90021877116152,3,4,9
"3_4_9",15.477402,44.323917,-0.443770461761465,0.107683927784663,1.90021877116152,3,4,9
"3_4_9",15.484433,44.315707,-0.443770461761465,0.107683927784663,1.90021877116152,3,4,9
"2_1_1",13.892516,44.812992,-1.49776738985975,-1.90224011462325,-2.19122360222652,2,1,1
"2_1_1",13.91101,44.779701,-1.49776738985975,-1.90224011462325,-2.19122360222652,2,1,1
"2_1_7",14.713016,45.166627,-1.48671018208837,-1.80449290731056,0.613339141956835,2,1,7
"6_5_9",17.809246,43.621273,1.95333589550505,0.642794664777357,1.89287201997662,6,5,9
"2_5_7",16.055675,43.840195,-2.0808316088123,0.337401777899876,0.868582769346062,2,5,7
"3_5_7",16.674164,43.706581,-0.8815582813149,0.22226343472834,0.636779412600814,3,5,7
"4_3_5",17.015521,43.327276,0.159941816560823,-0.818928156294786,-0.109559593855864,4,3,5
"4_3_5",17.004229,43.324079,0.159941816560823,-0.818928156294786,-0.109559593855864,4,3,5
"4_3_5",17.072001,43.272968,0.159941816560823,-0.818928156294786,-0.109559593855864,4,3,5
"3_1_3",14.366398,44.906581,-0.448384862876998,-2.12313740825097,-0.90449335802795,3,1,3
"1_5_6",15.927388,43.814027,-3.50120998333501,0.222039494941288,0.527052349118443,1,5,6
"1_5_6",15.928307,43.813553,-3.50120998333501,0.222039494941288,0.527052349118443,1,5,6
"10_2_6",15.476852,44.336328,7.13089687354681,-1.03718249342229,0.284918094853201,10,2,6
"2_4_5",16.515634,43.540002,-2.21331642011456,-0.285461857510605,-0.307776356976684,2,4,5
"8_4_8",15.831488,44.251892,4.01844765943211,-0.00741057890492672,1.14636572864568,8,4,8
"8_5_8",15.229016,46.236596,4.54081445004753,0.65747630716958,1.06629630872771,8,5,8
"5_1_7",18.783319,42.434624,1.28477557489521,-1.75003375160714,0.59108735823702,5,1,7
"1_3_10",19.138493,42.341496,-3.61504010052793,-0.594269783296896,2.39820523730955,1,3,10
"4_2_7",14.823877,45.147904,0.0358973363819748,-1.46884229699768,0.854305538413437,4,2,7
"3_3_3",16.586626,43.267986,-1.1908846394932,-0.971223376140765,-0.941893753414055,3,3,3
"4_10_2",33.4796,44.5409,0.166886471561158,3.62321482329949,-1.30371646111287,4,10,2
"4_10_2",33.3932,44.5747,-0.230085470872547,3.63422650441403,-1.37303032859775,4,10,2
