"input_search","acceptedScientificName","acceptedTaxonKey","basisOfRecord","coordinateUncertaintyInMeters","country","countryCode","datasetKey","degreeOfEstablishment","establishmentMeans","individualCount","institutionCode","occurrenceStatus","publishingOrgKey","scientificName","taxonKey","taxonomicStatus","taxonRank","year","occurrence_type","annualPET","aridityIndexThornthwaite","climaticMoistureIndex","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","PETColdestQuarter","PETDriestQuarter","PETseasonality","PETWarmestQuarter","PETWettestQuarter","thermicityIndex","lon","lat"
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,20,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",521.473022460938,51.4015502929688,0.0205062497407198,18.070125579834,80.620491027832,27253.734375,14327.0380859375,8,135,4,11.8055562973022,27.0692005157471,3816.38842773438,93.5636978149414,24.3005313873291,50.9481239318848,18.67684,57.23025
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",605.261962890625,34.8458290100098,0.239699989557266,14.2098598480225,135.918258666992,39836.33203125,23302.958984375,49.5792007446289,127.276397705078,6,11.7264156341553,74.2871322631836,3850.3837890625,101.611320495605,35.9023170471191,140.852005004883,4.9,52.45
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",643.580932617188,32.6333465576172,0.185787752270699,14.4165306091309,129.808624267578,39503.25390625,23303.099609375,48,122,6,11.830587387085,33.5955581665039,4053.46337890625,106.952247619629,36.871940612793,133.909393310547,5.35,52.55
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",600.546997070312,25.9844436645508,0.247500002384186,14.5604600906372,133.353881835938,37613.8359375,22562.943359375,42.2799987792969,121.443603515625,6,10.6451683044434,31.56982421875,3811.109375,100.045654296875,83.0972290039062,119.167198181152,6.15,53.35
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",610.102111816406,27.0900363922119,0.23667199909687,14.5253601074219,131.792510986328,37645.359375,22574.09765625,42.9435997009277,120.193603515625,6,10.7880439758301,32.1972961425781,3875.361328125,101.734985351562,85.9415512084961,119.082801818848,6.15,53.3
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",589.745849609375,33.9824104309082,0.24779999256134,14.230640411377,134.292510986328,39115.484375,22665.65625,48,126.776397705078,6,11.4178075790405,26.4706439971924,3813.17602539062,99.9884490966797,35.2940063476562,135.832794189453,5.15,52.7
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",10,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",566.795593261719,41.6823043823242,0.0472359992563725,16.6638202667236,93.0652465820312,34775.67578125,18608.74609375,25.2271995544434,131.529998779297,5,7.658371925354,29.9985084533691,3893.39868164062,98.6744842529297,79.9467468261719,82.2908020019531,12.9229,55.55178
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",25,"Sweden","SE","38b4c89f-584c-41bb-bd8f-cd1def33e92f",NA,NA,NA,"SLU Artdatabanken","PRESENT","b8323864-602a-4a7d-9127-bb903054e97d","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",567.470703125,41.3183479309082,0.0560540519654751,16.7645397186279,93.6215286254883,33641.89453125,18642.041015625,25.0437831878662,131.959457397461,5,7.65884304046631,30.1031684875488,3901.01684570312,98.8304214477539,80.025146484375,81.5470275878906,12.99495,55.5919
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,40,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",674.311706542969,32.5850982666016,0.140036001801491,14.8039598464966,123.14631652832,37841.20703125,22823.4140625,41.2799987792969,112.139198303223,5,11.3400115966797,38.0049133300781,4285.205078125,111.713645935059,94.8220520019531,114.063598632812,6.65,52.85
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",660.1640625,31.8197078704834,0.161127999424934,14.7224397659302,124.817314147949,37677.72265625,22682.09765625,42.0299987792969,113.398002624512,5.05999994277954,11.2758522033691,36.5088272094727,4192.123046875,109.560150146484,92.1992645263672,115.142799377441,6.35,52.95
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex palustris Sm.",4037603,"ACCEPTED","SPECIES",2025,"native",649.830505371094,32.4627952575684,0.167728006839752,14.5810804367065,126.703536987305,38935.8515625,23140.84375,45.0299987792969,119.200798034668,6,11.5648555755615,34.785099029541,4107.30810546875,107.889335632324,91.0236511230469,126.559997558594,5.9,52.75
"Rumex palustris","Rumex palustris Sm.",4037603,"HUMAN_OBSERVATION",5000,"Netherlands","NL","8a863029-f435-446a-821e-275f4f641165",NA,NA,1,NA,"PRESENT","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","Rumex maritimus subsp. palustris (Sm.) Hook.fil.",11950958,"SYNONYM","SUBSPECIES",2025,NA,592.850463867188,26.4102153778076,0.260695099830627,14.5932130813599,134.055435180664,37549.02734375,22543.5703125,42.5318031311035,122.502296447754,6,10.5192584991455,31.0592460632324,3762.26171875,98.8097686767578,82.1639251708984,118.98819732666,6.15,53.45
