"SPEC","STATUS","Longitude","Latitude"
0,"ABSENCE",17.0383268375712,45.2377549066809
0,"ABSENCE",9.49904343815275,48.6656491991382
0,"ABSENCE",15.1951735434672,47.3275961022968
0,"ABSENCE",15.9064948834825,45.6821338979711
0,"ABSENCE",10.3174448944982,44.5475227830549
0,"ABSENCE",9.59007794897905,45.9281699120082
0,"ABSENCE",8.30640191060793,47.6727640974106
0,"ABSENCE",9.761230208792,45.8371629437633
0,"ABSENCE",6.86391600816583,47.4683679693514
0,"ABSENCE",7.87508933800108,46.0709513186691
0,"ABSENCE",10.2910679901702,48.182565861745
0,"ABSENCE",14.2580141203483,45.5322183955524
0,"ABSENCE",16.1930625006486,47.3150536299664
0,"ABSENCE",10.4428208937397,45.3086883428279
0,"ABSENCE",15.5039631296297,47.3362730815688
0,"ABSENCE",16.5395032212113,44.7078991570015
0,"ABSENCE",11.6632937421813,49.1710669015191
0,"ABSENCE",16.2540378095527,46.8372424028066
0,"ABSENCE",8.57007449103547,44.9894810459625
0,"ABSENCE",15.6498366513391,44.7280767377005
0,"ABSENCE",9.23912304934321,45.7984241661675
0,"ABSENCE",12.9771145564627,48.381287457297
0,"ABSENCE",6.90576320867461,46.7943767262811
0,"ABSENCE",10.7884674124547,45.0829442627653
0,"ABSENCE",11.1963541127278,44.9971655541995
0,"ABSENCE",8.53608606537093,48.2278286207807
0,"ABSENCE",12.1728525634826,44.2237271368489
0,"ABSENCE",16.1623714949246,46.7281581454421
0,"ABSENCE",15.8048891165569,48.0663085792092
0,"ABSENCE",10.5358705241215,44.5334870446854
0,"ABSENCE",6.50800921376324,47.1822548214257
0,"ABSENCE",14.7762630070613,49.0668494154839
0,"ABSENCE",7.4786359506377,45.5658754644736
0,"ABSENCE",14.9761363341999,49.0948595339591
0,"ABSENCE",7.95038120065379,48.3440792164738
0,"ABSENCE",11.602376916881,47.9540867217616
0,"ABSENCE",11.9870217042042,45.2762490457817
0,"ABSENCE",8.10811908171052,48.0776633127064
0,"ABSENCE",9.79999239295421,45.0500215534764
0,"ABSENCE",10.003583930132,45.0962194752417
0,"ABSENCE",11.113351131003,44.731397525322
0,"ABSENCE",8.70787917575925,45.9469267389332
0,"ABSENCE",11.2766446492625,47.9948049528073
0,"ABSENCE",10.0989754985766,45.2302729588917
0,"ABSENCE",10.9645098042872,49.3190926800859
0,"ABSENCE",8.39696244374234,48.8985539618611
0,"ABSENCE",17.1662235769606,46.6124758847829
0,"ABSENCE",16.7614827264133,47.7336192699215
0,"ABSENCE",8.78447915580843,45.6455998724372
0,"ABSENCE",9.49203922414151,46.3522371894313
0,"ABSENCE",17.7759593742082,47.1696962114062
0,"ABSENCE",11.9997056107911,48.2431614453868
0,"ABSENCE",17.0865236607403,45.5853708127202
0,"ABSENCE",11.1340637147799,44.857185748045
0,"ABSENCE",18.241282460922,46.926297687784
0,"ABSENCE",10.5696217944861,43.9599094998931
0,"ABSENCE",6.94712602811812,47.0546402875392
0,"ABSENCE",7.39814586907858,46.8069285105855
0,"ABSENCE",10.9593941326809,48.87248098497
0,"ABSENCE",8.03348074232909,48.3749000466507
0,"ABSENCE",12.8365629788989,48.4613692329396
0,"ABSENCE",16.4722300845752,45.5318773594308
0,"ABSENCE",10.6028912138859,44.6929483100578
0,"ABSENCE",9.35783111598936,44.9107343716339
0,"ABSENCE",16.9515400268764,46.8070927171666
0,"ABSENCE",9.10881405895795,47.2846443762908
0,"ABSENCE",10.521434059704,49.1374801999474
0,"ABSENCE",9.77090420029125,49.47527287278
0,"ABSENCE",10.0210997320412,44.1291237817972
0,"ABSENCE",11.815982516576,48.0442095750834
0,"ABSENCE",7.5434805043688,45.8995681120501
0,"ABSENCE",10.6136912526502,43.9297050113278
0,"ABSENCE",12.9269967157184,46.0711506858466
0,"ABSENCE",17.2900582096257,46.5728121196081
0,"ABSENCE",11.1794227334966,43.9341760199602
0,"ABSENCE",10.8098845126779,44.6409903140297
0,"ABSENCE",11.0010741912056,44.3242249895044
0,"ABSENCE",12.0329736097836,45.0878774890133
0,"ABSENCE",12.0623967993926,48.0422426240703
0,"ABSENCE",15.6966638329485,45.6392345898768
0,"ABSENCE",12.6034888585599,49.2444104400628
0,"ABSENCE",7.13834163185231,46.2006152955803
0,"ABSENCE",8.13393097744231,45.8425664213075
0,"ABSENCE",9.65752503001829,44.6355350508132
0,"ABSENCE",14.5978917354802,46.9644864247918
0,"ABSENCE",10.3198256024659,43.8543851949152
0,"ABSENCE",12.3625490777306,48.5344778650015
0,"ABSENCE",14.2416009705981,47.4189519517387
0,"ABSENCE",16.1683719054694,45.1345358524632
0,"ABSENCE",8.65742872945761,44.9302014334143
0,"ABSENCE",11.9815830564031,48.3131747846689
0,"ABSENCE",8.31528852487245,45.1402386775085
0,"ABSENCE",8.22394517256797,45.2304618917896
0,"ABSENCE",15.2104664052598,45.8429074742767
0,"ABSENCE",9.34221694254163,45.7933849356937
0,"ABSENCE",17.8577487289093,46.9789167883459
0,"ABSENCE",10.9709836460001,45.1384625607792
0,"ABSENCE",7.91259377928791,45.7135251306453
0,"ABSENCE",13.5910332005992,47.5879018052
0,"ABSENCE",15.0132607055787,47.4607324354306
0,"ABSENCE",9.97884317959609,48.5225896827255
0,"ABSENCE",16.4848605150486,46.9885803364371
0,"ABSENCE",13.0932259244641,48.3448686513384
0,"ABSENCE",9.38299869612887,44.9630712667934
0,"ABSENCE",7.965322658687,45.3988743818092
0,"ABSENCE",7.3088670537403,48.4674152960435
0,"ABSENCE",16.1712554431513,46.0699788607767
0,"ABSENCE",8.64837689575242,47.3905986228471
0,"ABSENCE",9.30707434443877,47.8106683862267
0,"ABSENCE",6.98549996948215,46.1368259415123
0,"ABSENCE",14.1879141069633,49.0749753137428
0,"ABSENCE",16.2103397740127,45.8441138852421
0,"ABSENCE",11.2502102212152,44.5819482306243
0,"ABSENCE",15.3346472289007,47.6426773625525
0,"ABSENCE",18.2357967621308,46.3461862221914
0,"ABSENCE",8.52842517655982,47.3820349536088
0,"ABSENCE",11.2341029639336,49.0080682654285
0,"ABSENCE",10.3935712852481,45.8221431957306
0,"ABSENCE",11.7992039254478,49.3659877015143
0,"ABSENCE",13.1126096784217,48.8939054662291
0,"ABSENCE",8.04130515552457,45.0346536759339
0,"ABSENCE",17.7804026050491,47.2793367883558
0,"ABSENCE",7.40029487311405,48.2577750904256
0,"ABSENCE",10.7506863135656,45.1475302165454
0,"ABSENCE",16.5311213508816,47.730014260056
0,"ABSENCE",11.8998300136365,45.1140634662035
0,"ABSENCE",18.003290163843,45.9748738284745
0,"ABSENCE",14.7127884167008,48.7125970477399
0,"ABSENCE",18.1912779919795,46.3839500332827
0,"ABSENCE",7.51611211416853,46.2032137465254
0,"ABSENCE",11.5657191687027,45.3425059261341
0,"ABSENCE",8.46325094131295,48.0968083278743
0,"ABSENCE",10.2147106889187,45.7820385743474
0,"ABSENCE",15.2868270633332,45.7178835715783
0,"ABSENCE",11.5987175732899,44.1125352428762
0,"ABSENCE",9.8600200266721,44.6482273104992
0,"ABSENCE",15.6837964524685,45.1712256661686
0,"ABSENCE",10.5635778811951,48.8165675111365
0,"ABSENCE",9.707496030615,45.6595835970175
0,"ABSENCE",15.8001007739168,44.6899305267386
0,"ABSENCE",9.03212389691971,47.6887886296966
0,"ABSENCE",15.4135177798712,46.2715099743937
0,"ABSENCE",13.9267676903089,49.5745776469896
0,"ABSENCE",9.73551729214181,47.5973436050419
0,"ABSENCE",14.2643570099453,46.8652084599766
0,"ABSENCE",8.8264876640895,47.0820864866348
0,"ABSENCE",8.14054773653752,47.3116647955253
0,"ABSENCE",9.67447783187598,48.5873473895846
0,"ABSENCE",12.0320727747457,44.6130828228986
0,"ABSENCE",11.5171236133608,44.2997469945869
0,"ABSENCE",10.3365948111384,44.7589209990906
0,"ABSENCE",13.4486911247955,48.381238687948
0,"ABSENCE",14.1178726104729,47.1215303336943
0,"ABSENCE",13.8400418267368,49.1786251267324
0,"ABSENCE",13.7730243855991,49.4993927935411
0,"ABSENCE",10.0669351891944,44.9711120665206
0,"ABSENCE",6.64335975657429,47.3397602075281
0,"ABSENCE",8.78078875190571,45.838776244629
0,"ABSENCE",17.3613874800627,47.4833763894531
0,"ABSENCE",10.5115913143914,46.4532770009547
0,"ABSENCE",13.7958198800868,45.6209453429543
0,"ABSENCE",16.8936177612846,46.381251850397
0,"ABSENCE",7.51436062164336,45.5335033880367
0,"ABSENCE",16.1846426205539,46.4856313372839
0,"ABSENCE",16.0675263893292,47.747373895967
0,"ABSENCE",16.8334408072548,47.2011230713343
0,"ABSENCE",11.8648489091795,44.4076979780145
0,"ABSENCE",10.9564370556332,48.5548664682927
0,"ABSENCE",9.26223089193944,46.3670025968319
0,"ABSENCE",8.21709131088326,45.7997535521682
0,"ABSENCE",13.8274614767158,44.918953984134
0,"ABSENCE",12.0808021396633,48.9644890461398
0,"ABSENCE",17.0255335096901,45.517568278696
0,"ABSENCE",8.74987128000115,45.3947042784236
0,"ABSENCE",16.4338611507016,47.9209873585719
0,"ABSENCE",12.8377902274062,48.7216854037028
0,"ABSENCE",15.3360269409257,44.9781458735323
0,"ABSENCE",12.7255015914429,49.4890831791983
0,"ABSENCE",12.5589494453416,43.8564146712702
0,"ABSENCE",10.9030480752567,48.9594359575078
0,"ABSENCE",14.1857939993377,45.7214342414246
0,"ABSENCE",17.3708943517717,47.8805837572514
0,"ABSENCE",16.5776045248365,48.139487685598
0,"ABSENCE",10.0897217589748,49.1573462371076
0,"ABSENCE",17.9013458128882,46.5211095582431
0,"ABSENCE",9.61440367427227,48.3235063356507
0,"ABSENCE",15.4438722766923,45.407400608657
0,"ABSENCE",17.6320283065718,45.309596394782
0,"ABSENCE",8.34620848803815,45.2044545055483
0,"ABSENCE",10.2466732559722,45.3085442743518
0,"ABSENCE",14.8891814826695,45.1953224864838
0,"ABSENCE",14.8047663525885,48.3027484261605
0,"ABSENCE",14.3484843466532,49.0234107522088
0,"ABSENCE",11.9209172381476,44.1634428262323
0,"ABSENCE",6.69334944995232,47.1122363998063
0,"ABSENCE",10.1165995926673,47.7301721194912
0,"ABSENCE",14.7353214604329,48.5012409580983
0,"ABSENCE",7.03891517190816,46.844592826408
0,"ABSENCE",10.4836804839796,46.5514117547278
0,"ABSENCE",7.46923519611154,47.5514180847105
0,"ABSENCE",9.7824854491706,45.9753066614563
0,"ABSENCE",9.75101925896546,44.7753714304456
0,"ABSENCE",9.82763455832874,45.7163899132618
0,"ABSENCE",8.14864291486456,45.1984980509479
0,"ABSENCE",7.9267676986259,45.9896178769065
0,"ABSENCE",10.4932588892841,44.2074717043629
0,"ABSENCE",11.4365698798019,44.5902090549134
0,"ABSENCE",9.59815713662762,48.9121175007843
0,"ABSENCE",8.15341693968858,45.1721594000529
0,"ABSENCE",14.2597741797047,47.844281779446
0,"ABSENCE",8.82255761639994,45.6599422928737
0,"ABSENCE",17.2625591169906,45.0188201464184
0,"ABSENCE",8.03838746980991,48.5253861758125
0,"ABSENCE",9.54778382787191,45.7848259428859
0,"ABSENCE",11.5162104912454,43.9126287994741
0,"ABSENCE",17.0957964704191,44.975177141718
0,"ABSENCE",7.50429485297322,47.1221851640003
0,"ABSENCE",8.53403706965745,47.6222450819313
0,"ABSENCE",10.2782261797949,46.5220576215573
0,"ABSENCE",17.1577145385688,45.5236654698288
0,"ABSENCE",11.6718786613916,44.5735266090888
0,"ABSENCE",15.5134791146938,44.6093300316163
0,"ABSENCE",9.04157917067094,45.1939234259153
0,"ABSENCE",6.91112277974104,46.9459620218182
0,"ABSENCE",16.5921970786942,46.7474415132364
0,"ABSENCE",11.6154740093941,44.4660838066485
0,"ABSENCE",15.6543952236872,47.3711668687117
0,"ABSENCE",12.624801220394,45.93423636458
0,"ABSENCE",17.4694977384263,46.0388376018856
0,"ABSENCE",12.6490875266119,45.9673414383552
0,"ABSENCE",18.107442523993,47.2141858271809
0,"ABSENCE",17.1480897924778,47.4153848569906
0,"ABSENCE",15.720261655012,48.1939058142585
0,"ABSENCE",11.1038625248434,44.9498164510057
0,"ABSENCE",10.2590029734697,44.2992028145333
0,"ABSENCE",9.88620338386721,45.2473306072442
0,"ABSENCE",15.5886885188218,47.1961388612178
0,"ABSENCE",7.74346828248592,46.8786565654182
0,"ABSENCE",14.1718053932094,47.1810624308369
0,"ABSENCE",14.2037610940364,45.7612647907612
0,"ABSENCE",6.70682342477981,47.7579670488851
0,"ABSENCE",14.451492577088,47.056758380679
0,"ABSENCE",10.198053897712,44.6394887282615
0,"ABSENCE",9.14180765579956,46.3593861970781
0,"ABSENCE",15.5870048313231,45.851845036315
0,"ABSENCE",7.9751238182484,48.6670663602505
0,"ABSENCE",7.15689043602929,46.2177378463015
0,"ABSENCE",9.45254577992779,45.8161579945103
0,"ABSENCE",12.0659460114858,44.6630556758263
0,"ABSENCE",11.5811791780278,43.804943495116
0,"ABSENCE",8.16141874843296,47.9354559664561
0,"ABSENCE",9.99785252862923,48.7255363028157
0,"ABSENCE",16.3461143860656,44.9183425329279
0,"ABSENCE",9.26679580618399,48.7416613001105
0,"ABSENCE",8.68638840855546,45.7333728034491
0,"ABSENCE",9.72724705416998,46.0557806013748
0,"ABSENCE",7.70236002942804,48.3363975690809
0,"ABSENCE",15.4543375570947,45.4504206424361
0,"ABSENCE",6.92091029839923,46.0487347888469
0,"ABSENCE",9.61614570388899,48.0030049789554
0,"ABSENCE",6.89602845037781,46.1923668730099
0,"ABSENCE",7.42311108279881,45.9737167761923
0,"ABSENCE",16.1699925845904,47.7582242188591
0,"ABSENCE",14.8734662189489,47.2420775496362
0,"ABSENCE",18.0488798073154,45.8364742004904
0,"ABSENCE",6.80747323820824,47.792978148132
0,"ABSENCE",16.1819037646665,47.3380108005973
0,"ABSENCE",13.6259919086739,47.7834101956235
0,"ABSENCE",10.4988940526473,45.0960480485994
0,"ABSENCE",10.8992015236549,45.002824741392
0,"ABSENCE",16.720615174125,45.3393318357252
0,"ABSENCE",16.1099052160896,45.6717630770241
0,"ABSENCE",15.5188340527913,46.4666757712514
0,"ABSENCE",16.4398417143842,45.0497841111094
0,"ABSENCE",15.0299275894447,49.0530013725716
0,"ABSENCE",14.8017389598336,47.4244102671422
0,"ABSENCE",16.8276176258049,47.2284683366078
0,"ABSENCE",17.693196843572,47.5739867990969
0,"ABSENCE",8.02455042279939,46.2528607291701
0,"ABSENCE",10.1029816101839,45.5684045012899
0,"ABSENCE",7.47793996218334,47.3543338566072
0,"ABSENCE",6.47782565130263,46.9904478296729
0,"ABSENCE",17.4663058808221,47.1436434314047
0,"ABSENCE",9.83136277225173,44.2767480153481
0,"ABSENCE",12.2370188533334,43.9319997770848
0,"ABSENCE",10.977050391228,49.157029036743
0,"ABSENCE",11.6588367539194,44.9851490224836
0,"ABSENCE",12.6907695021315,45.9331377762739
0,"ABSENCE",16.8940545004482,47.9470067859152
0,"ABSENCE",9.14119966323872,45.6182229154112
0,"ABSENCE",8.96548318828791,46.1305061785684
0,"ABSENCE",8.89143281150574,48.3145580923797
0,"ABSENCE",12.1110617105571,43.9291784474773
0,"ABSENCE",8.26523368695734,47.5922897183256
0,"ABSENCE",8.26169196806718,47.4814449079495
0,"ABSENCE",11.509206954147,49.5745864165635
0,"ABSENCE",14.0114660667953,46.9516301693964
0,"ABSENCE",17.5029118229752,46.0829231908232
0,"ABSENCE",9.01764351084691,46.1966483459912
0,"ABSENCE",16.6059680739934,46.820052401917
0,"ABSENCE",14.3767084046054,45.7110100776164
0,"ABSENCE",9.19130086968261,48.0190004752873
0,"ABSENCE",8.17325387291394,47.4463346181292
0,"ABSENCE",16.7965179589285,46.4355058675998
0,"ABSENCE",15.1383092787558,48.2784635291047
0,"ABSENCE",9.64227708583062,45.1045920352041
0,"ABSENCE",7.98773002412003,47.9468396427137
0,"ABSENCE",8.29996695254347,45.68774658998
0,"ABSENCE",16.6070819923123,48.1288273403828
0,"ABSENCE",7.88469737488723,48.8220155245118
0,"ABSENCE",16.7927298409944,45.480679170677
0,"ABSENCE",9.68618475350594,46.3075104900972
0,"ABSENCE",14.7729534554003,47.2085883468468
0,"ABSENCE",6.74295232371365,47.9114163207039
0,"ABSENCE",15.8389983045798,46.6263250808842
0,"ABSENCE",10.0669127539729,44.1935533859605
0,"ABSENCE",12.7477447666757,49.5492403057651
0,"ABSENCE",13.7578225130973,49.4001375344228
0,"ABSENCE",8.62348427815885,46.4426138923599
0,"ABSENCE",10.3317305627118,46.3122858729151
0,"ABSENCE",8.71263388914802,48.3624738690192
0,"ABSENCE",15.9540695460833,44.7984033343883
0,"ABSENCE",17.6171739400322,46.2535057484531
0,"ABSENCE",9.5159031839161,49.3424157740875
0,"ABSENCE",15.033194822957,45.423756006371
0,"ABSENCE",8.25455593083097,47.1969531822174
0,"ABSENCE",14.2957378675205,45.5697482287503
0,"ABSENCE",16.3248096561462,46.670611361226
0,"ABSENCE",16.9836727404082,46.6322045174297
0,"ABSENCE",8.93670160107142,44.973266438545
0,"ABSENCE",8.40529959621185,47.0202847089351
0,"ABSENCE",15.3881704738272,47.1306150316531
0,"ABSENCE",12.0458516849315,44.1025411055545
0,"ABSENCE",14.5632276148749,47.3267225939909
0,"ABSENCE",14.9739849221303,45.8825400628043
0,"ABSENCE",11.7111772018725,44.02515850105
0,"ABSENCE",11.8148082087553,49.1587322528291
0,"ABSENCE",7.16476172266394,45.9412158762717
0,"ABSENCE",10.4423373477186,49.3047382214516
0,"ABSENCE",9.1083444090694,47.3875103365271
0,"ABSENCE",11.7345432617449,43.7990251048626
0,"ABSENCE",12.6175594821099,46.0948448564179
0,"ABSENCE",13.4541600256065,48.7121453498409
0,"ABSENCE",9.55939673907141,45.7520392433033
0,"ABSENCE",15.6788868092689,45.993336206949
0,"ABSENCE",8.75190022633342,48.9838250173838
0,"ABSENCE",17.2540347065742,45.8365460833941
0,"ABSENCE",8.39849844495236,44.907273989819
0,"ABSENCE",9.7700752234341,48.7061513907127
0,"ABSENCE",15.6450549862776,47.0237472999125
0,"ABSENCE",9.25447850892712,49.3999622621669
0,"ABSENCE",6.86913934497697,46.9704666635812
0,"ABSENCE",10.820424295105,48.6119815352043
0,"ABSENCE",11.0539784492863,48.9825238771901
0,"ABSENCE",14.7208223039003,45.2687919483277
0,"ABSENCE",14.5943553458914,49.3174555426996
0,"ABSENCE",15.5175019937648,47.4606450825503
0,"ABSENCE",8.06123749184531,47.9177316344881
0,"ABSENCE",17.0194730591967,47.554106674944
0,"ABSENCE",10.4686360686148,48.5408952573769
0,"ABSENCE",7.66587632275101,47.9799374159275
0,"ABSENCE",16.2435689836807,45.3575574707829
0,"ABSENCE",13.5373898619044,48.0723530840883
0,"ABSENCE",10.8848695978817,46.250665326488
0,"ABSENCE",15.1379390518261,45.4579223293297
0,"ABSENCE",10.1387439691436,44.3252664373222
0,"ABSENCE",14.6909970863298,48.163290439092
0,"ABSENCE",16.3344276747224,45.9913916838626
0,"ABSENCE",10.4885394363956,48.5741842840022
0,"ABSENCE",14.1039363069575,48.4015410703376
0,"ABSENCE",11.1152063548707,48.5784985757063
0,"ABSENCE",17.5021034753139,47.8187596418426
0,"ABSENCE",15.2825119965041,47.2801322480426
0,"ABSENCE",12.2400075621846,49.5565014758516
0,"ABSENCE",6.89590760201822,47.6292025906944
0,"ABSENCE",8.33199964665636,47.4196659116162
0,"ABSENCE",10.241427775234,48.1955126750164
0,"ABSENCE",17.5920783096231,45.2791499482439
0,"ABSENCE",15.8943596868736,45.1535599904789
0,"ABSENCE",16.228134827432,48.127177549274
0,"ABSENCE",14.3839105268436,46.9702921055457
0,"ABSENCE",9.06996924426866,44.7927202260893
0,"ABSENCE",17.9972065179883,47.0010465746771
0,"ABSENCE",17.2048040100283,47.4656988929454
0,"ABSENCE",17.3348714368575,45.2052518338885
0,"ABSENCE",13.8846072678082,49.1535220348755
0,"ABSENCE",16.7997507225969,47.3653582956035
0,"ABSENCE",13.2379581711439,47.9845019850691
0,"ABSENCE",11.5920317357953,45.132469902369
0,"ABSENCE",11.4481106304293,44.9915877132272
0,"ABSENCE",17.4554592016541,45.5048614712804
0,"ABSENCE",10.2153039447543,48.7538685291657
0,"ABSENCE",9.71018980521763,45.2081928637378
0,"ABSENCE",16.2227301279189,46.0175070193703
0,"ABSENCE",9.8465056340454,47.7145070749619
0,"ABSENCE",16.1245478337543,48.2079885002298
0,"ABSENCE",10.6818244070354,48.9635688231166
0,"ABSENCE",13.4867514308069,47.7566240175922
0,"ABSENCE",8.91840057195791,45.1766344591286
0,"ABSENCE",9.63798743929765,48.4730007676545
0,"ABSENCE",12.4344197591386,48.565470222416
0,"ABSENCE",17.6408637195938,47.3496921837398
0,"ABSENCE",11.662382467705,49.4531494217808
0,"ABSENCE",10.0934767081803,45.5027016484107
0,"ABSENCE",14.3784537300108,48.0629588194493
0,"ABSENCE",16.2022123507766,47.103404015508
0,"ABSENCE",9.27981085630735,45.9454453778116
0,"ABSENCE",16.9835582727843,46.7587958046042
0,"ABSENCE",15.9412138395754,46.6917608690485
0,"ABSENCE",14.5451816237667,47.6166554869252
0,"ABSENCE",9.38115261335857,45.3603073749007
0,"ABSENCE",14.1346530603371,45.7851844431118
0,"ABSENCE",9.55416941846181,48.719977864623
0,"ABSENCE",7.70376627976507,46.1833432912765
0,"ABSENCE",15.1383725812022,48.7209474729466
0,"ABSENCE",9.19129931056371,44.7245604031781
0,"ABSENCE",10.7825600191649,44.9252224245663
0,"ABSENCE",15.3752534845143,48.4204699039282
0,"ABSENCE",10.4735148013114,49.2389226905704
0,"ABSENCE",7.3915491704615,45.6447741107853
0,"ABSENCE",14.2111431114074,47.9563020021887
0,"ABSENCE",15.5284215464827,45.3735852564123
0,"ABSENCE",6.82690754423782,47.8776906277754
0,"ABSENCE",7.34212362011901,48.3444941320019
0,"ABSENCE",15.7322315323079,44.4464575843168
0,"ABSENCE",10.7124524043817,44.9910480966258
0,"ABSENCE",12.0248751550875,45.2436471729847
0,"ABSENCE",6.78083909035987,46.4183123418539
0,"ABSENCE",15.8964824050523,48.0288319704089
0,"ABSENCE",17.1618714574769,45.0505081977463
0,"ABSENCE",13.7969099094861,47.8398923245858
0,"ABSENCE",8.61031316078916,44.5216304815208
0,"ABSENCE",10.5990594766878,48.9276072584461
0,"ABSENCE",7.5183382945892,48.4074171097753
0,"ABSENCE",15.6259866875695,48.0727781794185
0,"ABSENCE",14.224652047118,47.5187177341816
0,"ABSENCE",11.862389732034,44.7661764320336
0,"ABSENCE",13.5684660754158,48.9961959403345
0,"ABSENCE",10.2825176240308,48.53870829279
0,"ABSENCE",14.842954398154,47.3805739760161
0,"ABSENCE",9.94150343619415,46.1912272755169
0,"ABSENCE",16.6346170362317,45.9969968540452
0,"ABSENCE",9.5477387216191,48.1748766261618
0,"ABSENCE",15.5777170185928,46.6693873569411
0,"ABSENCE",10.3559667912515,45.7697599510148
0,"ABSENCE",15.2659341405462,47.212015984302
0,"ABSENCE",17.0874360338128,46.6813269668013
0,"ABSENCE",14.183961096948,48.4630725715552
0,"ABSENCE",10.6931805574311,49.2329378563988
0,"ABSENCE",7.15427609881167,46.2247482109112
0,"ABSENCE",15.0471110909623,45.4141250377792
0,"ABSENCE",11.066923952165,44.953696557397
