"input_search","acceptedScientificName","acceptedTaxonKey","basisOfRecord","coordinateUncertaintyInMeters","country","countryCode","datasetKey","degreeOfEstablishment","establishmentMeans","individualCount","institutionCode","occurrenceStatus","publishingOrgKey","scientificName","taxonKey","taxonomicStatus","taxonRank","year","occurrence_type","annualPET","aridityIndexThornthwaite","climaticMoistureIndex","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","PETColdestQuarter","PETDriestQuarter","PETseasonality","PETWarmestQuarter","PETWettestQuarter","thermicityIndex","lon","lat"
"Lepidium graminifolium","Lepidium graminifolium L.",5376994,"HUMAN_OBSERVATION",8,"France","FR","50c9509d-22c7-4a22-a47d-8c48425ef4a7",NA,NA,NA,"iNaturalist","PRESENT","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Lepidium graminifolium L.",5376994,"ACCEPTED","SPECIES",2024,"native",995.692626953125,60.8737907409668,-0.250036001205444,16.5289611816406,95.7306137084961,59733.69921875,59733.69921875,103.220001220703,163.272796630859,7.83279991149902,29.497859954834,148.413131713867,4934.9697265625,148.413131713867,63.2016143798828,254.825607299805,3.837516,43.627109
"Lepidium graminifolium","Lepidium graminifolium L.",5376994,"HUMAN_OBSERVATION",38,"France","FR","50c9509d-22c7-4a22-a47d-8c48425ef4a7",NA,NA,NA,"iNaturalist","PRESENT","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Lepidium graminifolium L.",5376994,"ACCEPTED","SPECIES",2024,"native",940.462280273438,61.3132629394531,-0.329492002725601,16.6823196411133,83.9453353881836,57436.625,56084.49609375,93.4756011962891,166.001998901367,7.07919979095459,27.4589233398438,140.279998779297,4706.41015625,140.279998779297,49.1700172424316,240.761199951172,5.406926,43.338021
"Lepidium graminifolium","Lepidium graminifolium L.",5376994,"HUMAN_OBSERVATION",8,"France","FR","50c9509d-22c7-4a22-a47d-8c48425ef4a7",NA,NA,NA,"iNaturalist","PRESENT","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Lepidium graminifolium L.",5376994,"ACCEPTED","SPECIES",2024,"native",995.692626953125,60.8737907409668,-0.250036001205444,16.5289611816406,95.7306137084961,59733.69921875,59733.69921875,103.220001220703,163.272796630859,7.83279991149902,29.497859954834,148.413131713867,4934.9697265625,148.413131713867,63.2016143798828,254.825607299805,3.837591,43.629641
"Lepidium graminifolium","Lepidium graminifolium L.",5376994,"HUMAN_OBSERVATION",8,"Germany","DE","50c9509d-22c7-4a22-a47d-8c48425ef4a7",NA,NA,NA,"iNaturalist","PRESENT","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Lepidium graminifolium L.",5376994,"ACCEPTED","SPECIES",2024,"introduced",770.917541503906,42.8383750915527,-0.180567994713783,17.9345989227295,86.5357513427734,38457.40234375,22178.388671875,26.1147994995117,127.361198425293,5,13.0845317840576,45.9616546630859,4770.98876953125,124.595825195312,124.595825195312,94.4035034179688,8.245218,49.7074
"Lepidium graminifolium","Lepidium graminifolium L.",5376994,"HUMAN_OBSERVATION",250,"Germany","DE","6ac3f774-d9fb-4796-b3e9-92bf6c81c084",NA,NA,NA,"NABU|naturgucker","PRESENT","bb646dff-a905-4403-a49b-6d378c2cf0d9","Lepidium graminifolium L.",5376994,"ACCEPTED","SPECIES",2024,"introduced",770.917541503906,42.8383750915527,-0.180567994713783,17.9345989227295,86.5357513427734,38457.40234375,22178.388671875,26.1147994995117,127.361198425293,5,13.0845317840576,45.9616546630859,4770.98876953125,124.595825195312,124.595825195312,94.4035034179688,8.243523,49.702946
"Lepidium graminifolium","Lepidium graminifolium L.",5376994,"HUMAN_OBSERVATION",250,"Germany","DE","6ac3f774-d9fb-4796-b3e9-92bf6c81c084",NA,NA,NA,"NABU|naturgucker","PRESENT","bb646dff-a905-4403-a49b-6d378c2cf0d9","Lepidium graminifolium L.",5376994,"ACCEPTED","SPECIES",2024,"introduced",770.917541503906,42.8383750915527,-0.180567994713783,17.9345989227295,86.5357513427734,38457.40234375,22178.388671875,26.1147994995117,127.361198425293,5,13.0845317840576,45.9616546630859,4770.98876953125,124.595825195312,124.595825195312,94.4035034179688,8.241452,49.71114
"Lepidium graminifolium","Lepidium graminifolium L.",5376994,"HUMAN_OBSERVATION",1153,"Germany","DE","50c9509d-22c7-4a22-a47d-8c48425ef4a7",NA,NA,NA,"iNaturalist","PRESENT","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Lepidium graminifolium L.",5376994,"ACCEPTED","SPECIES",2024,"introduced",753.769653320312,45.0870666503906,-0.177811995148659,17.4309005737305,86.5316314697266,37023.5625,21150.099609375,25.3887996673584,121.781600952148,5,12.8729562759399,44.5837707519531,4677.97802734375,122.319610595703,122.319610595703,90.0820007324219,7.894543,49.98177
"Lepidium graminifolium","Lepidium graminifolium L.",5376994,"HUMAN_OBSERVATION",15,"France","FR","50c9509d-22c7-4a22-a47d-8c48425ef4a7",NA,NA,NA,"iNaturalist","PRESENT","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Lepidium graminifolium L.",5376994,"ACCEPTED","SPECIES",2024,"native",899.938781738281,65.172737121582,-0.165426671504974,13.8817777633667,118.575469970703,64804.80859375,64804.80859375,121.629776000977,180.007110595703,9.01999950408936,30.0626049041748,129.587066650391,4128.33203125,117.002769470215,38.5691032409668,322.334655761719,8.904622,42.588553
"Lepidium graminifolium","Lepidium graminifolium L.",5376994,"HUMAN_OBSERVATION",31,"Ukraine","UA","50c9509d-22c7-4a22-a47d-8c48425ef4a7",NA,NA,NA,"iNaturalist","PRESENT","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Lepidium graminifolium L.",5376994,"ACCEPTED","SPECIES",2024,"native",847.165405273438,56.6663665771484,-0.262818813323975,20.7336711883545,74.6943893432617,43488.7578125,27854.3515625,36.3694114685059,158.58869934082,6.17552947998047,18.8518447875977,83.3269195556641,4798.94580078125,133.572235107422,19.2781505584717,123.534233093262,34.262074,44.526523
"Lepidium graminifolium","Lepidium graminifolium L.",5376994,"HUMAN_OBSERVATION",3535,"Switzerland","CH","83fdfd3d-3a25-4705-9fbe-3db1d1892b13",NA,NA,NA,NA,"PRESENT","64ee55c9-570a-42af-b7da-3f13c6b4e5a9","Lepidium graminifolium L.",5376994,"ACCEPTED","SPECIES",2024,"native",718.817321777344,13.3871479034424,0.362300008535385,17.4764804840088,160.209915161133,25672.94921875,17109.341796875,12.0159997940063,106.815200805664,4.71999979019165,14.1496639251709,42.9929885864258,4252.0732421875,115.239288330078,107.168579101562,39.2681999206543,6.94541,47.01748
