"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"4_10_6",18.79028,45.608053,2.46416468717389,5.76398637436111,1.04954235934758,4,10,6
"4_10_6",21.059839,44.547554,3.07324006637983,5.26755593311346,1.10079133836962,4,10,6
"4_10_6",19.38677,45.230432,2.32645261566088,5.554995739179,1.21326747408527,4,10,6
"4_10_6",20.929157,44.671761,3.29734285255134,5.37172601832164,0.973964309652988,4,10,6
"5_10_6",20.401086,44.948787,4.14887022631331,5.34070638223792,0.812695416412494,5,10,6
"4_10_3",27.612879,44.167358,3.48984576757613,5.80183141494735,-1.48839598824164,4,10,3
"4_8_6",4.06097,45.75967,1.72730661247472,2.7220348733663,1.46007590788209,4,8,6
"4_8_6",4.11456,45.6411,1.93950891029597,3.03083238412341,1.38168317852671,4,8,6
"4_8_6",4.11452,45.63983,1.93950891029597,3.03083238412341,1.38168317852671,4,8,6
"4_8_6",4.1049,45.79836,1.92423162091146,2.80200614930487,1.4458130305939,4,8,6
"4_8_6",4.0708,45.80713,1.72730661247472,2.7220348733663,1.46007590788209,4,8,6
"4_8_7",5.03396,45.96396,2.03743009167189,2.16508140230278,1.78539401936511,4,8,7
"4_8_7",5.066942,45.894006,2.22872071095836,2.31929690260865,1.74627659390441,4,8,7
"4_8_7",5.00251,45.98704,2.03743009167189,2.16508140230278,1.78539401936511,4,8,7
"4_8_7",4.84408,45.47953,2.54589020608805,2.519829521449,1.87871781429241,4,8,7
"2_9_8",14.449167,48.216111,-1.42257169179629,3.830410481265,2.59027348161078,2,9,8
"2_9_8",14.475278,48.1625,-1.81796579767344,3.5318692080878,2.87242519997532,2,9,8
"2_9_8",14.2825,48.316111,-1.62977114981594,3.57386716306757,2.73676606422779,2,9,8
"3_8_6",8.041441,48.774896,0.865651210311598,2.98969167516865,0.917232943341636,3,8,6
"3_8_6",8.208114,48.924883,1.11490652188032,2.91489238947227,1.01318207677011,3,8,6
"3_8_6",4.23354,45.49663,0.877362180564781,2.53968498554945,1.62351129105897,3,8,6
"3_8_6",7.28192,47.7845,0.706834240758389,2.61372537993699,0.997920786606392,3,8,6
"3_8_6",4.22986,45.49591,0.877362180564781,2.53968498554945,1.62351129105897,3,8,6
"4_7_6",5.16709,46.8848,2.34617592976719,1.99072700982569,1.49584959498172,4,7,6
"4_7_6",3.72013,46.72285,2.51945311345339,1.84713984993191,1.39053743334339,4,7,6
"4_7_6",4.39277,46.70445,1.68923075777762,1.41005097781173,1.26715828681737,4,7,6
"4_7_6",2.54249,46.63415,2.90725012359212,2.04962723316655,1.61461360250803,4,7,6
"4_7_6",5.25017,47.10918,2.19739145835783,1.94548839996375,1.50592744470121,4,7,6
"2_7_10",13.04168,47.825,-2.6547103690232,1.24018567538438,4.98275632830523,2,7,10
"2_7_10",13.015278,47.821944,-2.6547103690232,1.24018567538438,4.98275632830523,2,7,10
"2_7_10",12.969167,47.914722,-2.58793436352484,1.39277237348511,4.6590750098084,2,7,10
"2_7_10",13.013056,47.825278,-2.6547103690232,1.24018567538438,4.98275632830523,2,7,10
"3_7_6",6.68852,48.75036,0.305478824958378,2.10263380710196,1.07762358940954,3,7,6
"3_7_6",4.797695,48.841258,0.907290006943669,2.07088156679491,0.882739022416667,3,7,6
"3_7_6",6.84017,48.82844,-0.0278204144090962,1.99555143256401,1.06534479513467,3,7,6
"3_7_6",6.708064,51.274899,0.360975429743561,0.873362984143542,1.58613759522509,3,7,6
"3_7_6",6.791398,51.224902,0.363906435047247,0.922532148861974,1.60580631418978,3,7,6
"5_6_6",1.0376,46.74675,4.36778977838323,0.708802068088747,1.20491365143795,5,6,6
"5_6_6",1.42792,46.68924,3.99025626366365,0.585903632396202,1.15977602569917,5,6,6
"5_6_6",1.2552,46.75139,4.27543451137643,0.748638147315789,1.00367526460619,5,6,6
"5_6_6",1.27594,46.77623,4.27543451137643,0.748638147315789,1.00367526460619,5,6,6
"5_6_6",1.17453,46.7881,4.38519288867282,0.795384514179467,1.00497738491725,5,6,6
"3_7_7",7.25656,47.53399,-0.912053747376621,1.19204332648952,2.26816458556399,3,7,7
"3_7_7",5.63942,45.79378,0.883780404211105,1.32669633196349,2.46906803235018,3,7,7
"3_7_7",4.25621,45.84017,-0.43762074156071,1.46565963411914,1.87418591002647,3,7,7
"3_7_7",4.25416,45.75013,0.703826450689276,2.05735872554157,1.78732732713355,3,7,7
"3_7_7",7.2204,47.53868,-0.904166319998082,1.27632887472244,2.33404001948856,3,7,7
"4_6_6",1.81903,46.66108,2.8240371883115,0.695166892335396,1.06098961420066,4,6,6
"4_6_6",1.7946,46.68163,2.87982480795446,0.778681809599007,0.830954815617868,4,6,6
"4_6_6",1.75621,46.71837,2.87982480795446,0.778681809599007,0.830954815617868,4,6,6
"4_6_6",-0.00326,48.32206,2.87844772697767,0.0729264978653791,0.814225619064092,4,6,6
"4_7_5",2.39371,48.25379,2.47486548803894,2.00807923988797,0.427625662137784,4,7,5
"4_7_5",2.52191,48.97399,2.70691939447856,1.48768543955826,0.00872740553840954,4,7,5
"4_7_5",2.11985,48.5311,2.3701939536508,1.08769582394909,-0.0445471841005219,4,7,5
